event_date,user_pseudo_id,transaction_id,item_category,quantity,purchase_revenue_in_usd
20201210,10111055.8768683862,741471,Apparel,1,94
20201210,10111055.8768683862,741471,Apparel,1,94
20201210,10111055.8768683862,741471,Apparel,1,94
20201103,1014825.0200289249,(not set),Shop by Brand,1,183
20201103,1014825.0200289249,(not set),Office,1,183
20201103,1014825.0200289249,(not set),Shop by Brand,1,183
20201103,1014825.0200289249,(not set),Apparel,1,183
20201103,1014825.0200289249,(not set),Uncategorized Items,1,183
20201103,1014825.0200289249,(not set),Apparel,1,183
20201221,1016446.8237887674,983645,Bags,1,86
20201221,1016446.8237887674,983645,Bags,1,86
20201221,1016446.8237887674,983645,Shop by Brand,1,86
20201221,1016446.8237887674,983645,Bags,1,86
20201221,1016446.8237887674,983645,Drinkware,1,86
20201221,1016446.8237887674,983645,Bags,1,86
20201209,10172849.5375293351,406646,Apparel,1,156
20201209,10172849.5375293351,406646,Apparel,1,156
20201209,10172849.5375293351,406646,Apparel,1,156
20201209,10172849.5375293351,406646,Drinkware,1,156
20201209,10172849.5375293351,406646,New,1,156
20201209,10172849.5375293351,406646,New,1,156
20201205,1019527.5799124267,2105,Clearance,1,44
20201205,1019527.5799124267,2105,Accessories,1,44
20201205,1019527.5799124267,2105,Accessories,4,44
20201205,1019527.5799124267,2105,Campus Collection,1,44
20201218,10211474.7929477742,886501,New,1,10
20201226,1021887.1151788384,76937,Shop by Brand,2,21
20201208,1026932.0858862293,29460,Apparel,1,55
20201201,1026932.0858862293,339943,Apparel,1,55
20201201,1026932.0858862293,339943,Apparel,1,55
20201208,1026932.0858862293,614046,Apparel,1,48
20201104,10295267.8818269139,(not set),Office,1,106
20201104,10295267.8818269139,(not set),New,1,106
20201104,10295267.8818269139,(not set),New,1,106
20201104,10295267.8818269139,(not set),Shop by Brand,1,106
20201104,10295267.8818269139,(not set),Apparel,1,106
20201102,10295267.8818269139,(not set),New,1,137
20201102,10295267.8818269139,(not set),Apparel,1,137
20201102,10295267.8818269139,(not set),Apparel,1,137
20201102,10295267.8818269139,(not set),,2,137
20201102,10295267.8818269139,(not set),Apparel,1,140
20201102,10295267.8818269139,(not set),Apparel,1,140
20201102,10295267.8818269139,(not set),New,1,140
20201102,10295267.8818269139,(not set),Office,1,140
20201102,10295267.8818269139,(not set),New,1,140
20201102,10295267.8818269139,(not set),Office,1,120
20201102,10295267.8818269139,(not set),New,1,120
20201102,10295267.8818269139,(not set),Apparel,1,120
20201102,10295267.8818269139,(not set),Shop by Brand,1,120
20201102,10295267.8818269139,(not set),Apparel,1,120
20201102,10295267.8818269139,(not set),New,1,120
20201102,10295267.8818269139,(not set),New,1,127
20201102,10295267.8818269139,(not set),Apparel,1,127
20201102,10295267.8818269139,(not set),Office,1,127
20201102,10295267.8818269139,(not set),Apparel,1,127
20201102,10295267.8818269139,(not set),Shop by Brand,1,127
20201102,10295267.8818269139,(not set),New,1,127
20201102,10295267.8818269139,(not set),Office,1,164
20201102,10295267.8818269139,(not set),Apparel,1,164
20201102,10295267.8818269139,(not set),Shop by Brand,1,164
20201102,10295267.8818269139,(not set),New,1,164
20201102,10295267.8818269139,(not set),New,1,164
20201102,10295267.8818269139,(not set),New,1,164
20201102,10295267.8818269139,(not set),Stationery,1,164
20201102,10295267.8818269139,(not set),New,1,164
20201221,1033085.6917088117,389632,Campus Collection,4,712
20201221,1033085.6917088117,389632,Apparel,3,712
20201221,1033085.6917088117,389632,Apparel,8,712
20201221,1033085.6917088117,389632,Campus Collection,8,712
20201221,1033085.6917088117,389632,Campus Collection,3,712
20201221,1033085.6917088117,389632,Apparel,4,712
20201221,1033085.6917088117,389632,Campus Collection,12,712
20201111,10392780.6276540753,133395,Clearance,1,61
20201111,10392780.6276540753,133395,Accessories,1,61
20201111,10392780.6276540753,133395,New,1,61
20201111,10392780.6276540753,133395,Office,1,61
20201111,10392780.6276540753,133395,Apparel,1,61
20201111,10392780.6276540753,133395,Accessories,1,61
20201111,10392780.6276540753,133395,Accessories,1,61
20201216,10397941.7201732268,427762,Apparel,1,17
20201217,1043539.2747159846,137165,New,1,22
20201217,1043539.2747159846,137165,Shop by Brand,1,22
20201217,1043539.2747159846,189788,Shop by Brand,1,30
20201217,1043539.2747159846,189788,New,1,30
20201217,1043539.2747159846,449843,New,1,22
20201217,1043539.2747159846,449843,Shop by Brand,1,22
20201217,1043539.2747159846,456441,New,1,22
20201217,1043539.2747159846,456441,Shop by Brand,1,22
20201217,1043539.2747159846,780377,New,1,22
20201217,1043539.2747159846,780377,Shop by Brand,1,22
20201217,1043539.2747159846,805818,Shop by Brand,1,22
20201217,1043539.2747159846,805818,New,1,22
20201227,10489971.5323131165,450365,Apparel,1,106
20201227,10489971.5323131165,450365,New,2,106
20201227,10489971.5323131165,450365,Lifestyle,1,106
20201227,10489971.5323131165,450365,Clearance,1,106
20201227,10489971.5323131165,450365,Accessories,1,106
20201227,10489971.5323131165,450365,Bags,1,106
20201208,1050089385.0196776808,724889,Small Goods,1,40
20201208,1050089385.0196776808,724889,Accessories,1,40
20201208,1050089385.0196776808,724889,Apparel,1,40
20201208,1050089385.0196776808,724889,Apparel,1,40
20201217,1051154.0740172050,283445,Uncategorized Items,1,55
20201121,1052482.1904194731,764118,Shop by Brand,1,64
20201121,1052482.1904194731,764118,Apparel,1,64
20201121,1052482.1904194731,764118,Campus Collection,1,64
20201121,1052482.1904194731,764118,Shop by Brand,1,64
20201121,1052482.1904194731,764118,Campus Collection,1,64
20201121,1052482.1904194731,764118,Apparel,1,64
20201212,1052855.9145777052,699767,Accessories,1,173
20201212,1052855.9145777052,699767,Accessories,2,173
20201212,1052855.9145777052,699767,Apparel,1,173
20201212,1052855.9145777052,699767,Campus Collection,1,173
20201212,1052855.9145777052,699767,Apparel,1,173
20201212,1052855.9145777052,699767,Apparel,1,173
20201212,1052855.9145777052,699767,Uncategorized Items,1,173
20201212,1052855.9145777052,699767,Clearance,2,173
20201202,1055924025.4008704458,951116,Uncategorized Items,1,57
20201202,1055924025.4008704458,951116,Stationery,1,57
20201202,1055924025.4008704458,951116,Google,1,57
20201202,1055924025.4008704458,951116,New,1,57
20201222,1056498.5939985013,692168,New,1,31
20201222,1056498.5939985013,692168,Drinkware,1,31
20201222,1056498.5939985013,728838,Drinkware,1,19
20201216,10591789.5477795667,122532,Accessories,1,16
20201217,10731965.6220509788,212676,New,1,30
20201217,10731965.6220509788,212676,Shop by Brand,1,30
20201217,10731965.6220509788,305432,New,1,26
20201217,10731965.6220509788,305432,Shop by Brand,1,26
20201217,10731965.6220509788,579102,Shop by Brand,1,26
20201217,10731965.6220509788,579102,New,1,26
20201217,10731965.6220509788,685940,Shop by Brand,1,30
20201217,10731965.6220509788,685940,New,1,30
20201203,1073768.8680631283,633601,Apparel,1,57
20201203,1073768.8680631283,633601,Campus Collection,1,57
20201124,10828522.4098051399,656866,Apparel,1,63
20201124,10828522.4098051399,656866,Apparel,1,63
20201124,10828522.4098051399,656866,Apparel,1,63
20201124,10828522.4098051399,656866,Apparel,1,63
20201124,10828522.4098051399,656866,Apparel,1,63
20201124,10828522.4098051399,656866,Apparel,1,63
20201217,1086662.7438464093,(not set),(not set),NA,0
20201201,1089178.9103594365,175159,Apparel,1,28
20201201,1089178.9103594365,175159,Apparel,1,28
20201114,10905693.2254980815,483683,Apparel,1,28
20201130,10941030.2175902271,908305,Writing Instruments,2,99
20201130,10941030.2175902271,908305,Office,2,99
20201130,10941030.2175902271,908305,Campus Collection,1,99
20201130,10941030.2175902271,908305,Uncategorized Items,2,99
20201130,10941030.2175902271,908305,Writing Instruments,2,99
20201130,10941030.2175902271,908305,Google,1,99
20201130,10941030.2175902271,908305,Uncategorized Items,1,99
20201130,10941030.2175902271,908305,Office,2,99
20201130,10941030.2175902271,908305,Uncategorized Items,1,99
20201130,10941030.2175902271,908305,Uncategorized Items,2,99
20201130,10941030.2175902271,908305,Clearance,1,99
20201130,10941030.2175902271,908305,New,1,99
20201130,10941030.2175902271,908305,Accessories,2,99
20201130,10941030.2175902271,908305,Shop by Brand,2,99
20201208,10945077.7212556025,344675,Drinkware,16,166
20201210,10987967.4344965706,857341,Bags,1,20
20201130,11026237.6695291303,88426,New,1,82
20201130,11026237.6695291303,88426,Apparel,1,82
20201130,11026237.6695291303,88426,Office,1,82
20201213,11042625.9465902773,587294,Drinkware,1,75
20201213,11042625.9465902773,587294,Apparel,1,75
20201213,11042625.9465902773,587294,Shop by Brand,1,75
20201120,11064650.6068648711,407708,New,3,64
20201120,11064650.6068648711,407708,New,3,64
20201120,11064650.6068648711,407708,New,2,64
20201120,11064650.6068648711,407708,New,3,64
20201120,11064650.6068648711,407708,New,2,64
20201120,11064650.6068648711,407708,New,3,64
20201120,11080044.8197718586,(not set),(not set),NA,0
20201201,11100960.2667996478,326320,Office,1,27
20201201,11100960.2667996478,326320,New,1,27
20201209,11100960.2667996478,618668,Office,1,27
20201209,11100960.2667996478,618668,New,1,27
20201201,11100960.2667996478,68026,Office,1,27
20201201,11100960.2667996478,68026,New,1,27
20201209,11100960.2667996478,921669,Accessories,1,29
20201209,11100960.2667996478,921669,Office,1,29
20201201,11105025.0713455496,413752,New,1,24
20201201,11105025.0713455496,413752,Shop by Brand,1,24
20201201,11105025.0713455496,930993,Apparel,1,55
20201201,11106892.6823829951,808121,Apparel,1,14
20201211,1111007.3250339243,684695,Shop by Brand,1,55
20201128,1112480.2331977019,320359,Apparel,1,58
20201128,1112480.2331977019,320359,Apparel,1,58
20201128,1112480.2331977019,468078,Apparel,1,88
20201128,1112480.2331977019,468078,Uncategorized Items,1,88
20201117,11174427.4523965634,988585,Apparel,1,209
20201117,11174427.4523965634,988585,New,1,209
20201117,11174427.4523965634,988585,New,2,209
20201117,11174427.4523965634,988585,New,1,209
20201117,11174427.4523965634,988585,Apparel,1,209
20201117,11174427.4523965634,988585,Apparel,1,209
20201117,11174427.4523965634,988585,New,1,209
20201117,11174427.4523965634,988585,Lifestyle,1,209
20201117,11174427.4523965634,988585,Apparel,3,209
20201117,11174427.4523965634,988585,New,1,209
20201117,11174427.4523965634,988585,Shop by Brand,1,209
20201117,11174427.4523965634,988585,New,1,209
20201117,11174427.4523965634,988585,Fun,1,209
20201130,11176286.2780407108,793499,Lifestyle,1,54
20201130,11176286.2780407108,793499,Drinkware,1,54
20201130,11176286.2780407108,793499,Bags,1,54
20201130,11176286.2780407108,793499,Accessories,1,54
20201130,11176286.2780407108,793499,New,1,54
20201216,11244054.2177805414,578704,Lifestyle,1,129
20201216,11244054.2177805414,578704,Apparel,2,129
20201216,11244054.2177805414,578704,Accessories,1,129
20201216,11244054.2177805414,578704,Drinkware,1,129
20201216,11244054.2177805414,578704,Accessories,1,129
20201216,11244054.2177805414,578704,Apparel,2,129
20201216,11244054.2177805414,578704,Drinkware,1,129
20201126,11251067.8076493504,737854,Lifestyle,1,66
20201126,11251067.8076493504,737854,Apparel,1,66
20201103,11258187.3799854087,(not set),Clearance,1,13
20201103,11258187.3799854087,(not set),Drinkware,1,13
20201216,11276007.4623855146,377706,Apparel,1,86
20201216,11276007.4623855146,377706,Apparel,1,86
20201223,11276007.4623855146,516356,Uncategorized Items,1,443
20201223,11276007.4623855146,516356,Uncategorized Items,1,443
20201223,11276007.4623855146,516356,Apparel,1,443
20201223,11276007.4623855146,516356,Uncategorized Items,2,443
20201223,11276007.4623855146,516356,Apparel,1,443
20201223,11276007.4623855146,516356,Apparel,2,443
20201125,11303624.3432609630,939855,Uncategorized Items,1,32
20201125,11303624.3432609630,939855,Campus Collection,1,32
20201125,11303624.3432609630,939855,Office,1,32
20201128,1131754.5265277968,102006,Apparel,1,90
20201128,1131754.5265277968,102006,Apparel,1,90
20201111,1132369.2816052952,232424,New,1,78
20201111,1132369.2816052952,232424,,2,78
20201216,11323811.0415184273,114073,Campus Collection,1,11
20201216,11323811.0415184273,528281,Campus Collection,1,11
20201216,11323811.0415184273,720335,Campus Collection,1,11
20201216,11323811.0415184273,934230,Campus Collection,1,11
20201111,11324968.3542327533,(not set),Apparel,1,10
20201207,11330440.1022375512,316248,Apparel,1,32
20201207,11330440.1022375512,316248,Apparel,1,32
20201207,11330440.1022375512,316248,Apparel,1,32
20201207,11330440.1022375512,316248,Apparel,1,32
20201111,11349260.6217093900,(not set),Office,1,45
20201111,11349260.6217093900,(not set),Apparel,1,45
20201111,11349260.6217093900,(not set),Lifestyle,1,45
20201128,11370250.6795005807,424035,Apparel,1,30
20201128,11370250.6795005807,424035,Lifestyle,1,30
20201128,11370250.6795005807,424035,Apparel,1,30
20201210,11394862.3475151142,827909,Apparel,1,129
20201210,11394862.3475151142,827909,Apparel,1,129
20201210,11394862.3475151142,827909,Apparel,1,129
20201106,11422508.1200893075,(not set),Accessories,1,13
20201106,11422508.1200893075,(not set),Lifestyle,1,13
20201218,11422977.5445649055,380766,Office,4,19
20201215,11429624.0505703180,581288,Apparel,1,90
20201215,11429624.0505703180,581288,Uncategorized Items,1,90
20201114,11446993.7876701936,643170,Drinkware,1,146
20201114,11446993.7876701936,643170,Apparel,1,146
20201114,11446993.7876701936,643170,Bags,1,146
20201204,11464749.3857585224,898443,Shop by Brand,1,30
20201105,1147529.6357293919,(not set),Accessories,1,4
20201207,11495471.0749512812,243318,Apparel,3,291
20201207,11495471.0749512812,243318,Campus Collection,1,291
20201207,11495471.0749512812,243318,Apparel,1,291
20201207,11495471.0749512812,243318,Uncategorized Items,1,291
20201207,11495471.0749512812,243318,Campus Collection,1,291
20201207,11495471.0749512812,243318,Apparel,1,291
20201207,11495471.0749512812,243318,Google,1,291
20201207,11495471.0749512812,243318,Apparel,3,291
20201207,11495471.0749512812,243318,Apparel,3,291
20201207,11495471.0749512812,252794,Campus Collection,1,174
20201207,11495471.0749512812,252794,Drinkware,4,174
20201207,11495471.0749512812,252794,Campus Collection,1,174
20201207,11495471.0749512812,252794,Drinkware,4,174
20201207,11495471.0749512812,252794,Campus Collection,1,174
20201207,11495471.0749512812,252794,Apparel,1,174
20201207,11495471.0749512812,252794,Drinkware,1,174
20201214,11509726.0727055406,233737,Apparel,1,62
20201214,11509726.0727055406,233737,Drinkware,1,62
20201214,11509726.0727055406,233737,Apparel,1,62
20201214,11509726.0727055406,314381,New,1,151
20201214,11509726.0727055406,314381,Apparel,1,151
20201214,11509726.0727055406,314381,Shop by Brand,1,151
20201214,11509726.0727055406,314381,Drinkware,1,151
20201214,11509726.0727055406,314381,Bags,1,151
20201214,11509726.0727055406,314381,New,1,151
20201201,11553722.3184776624,797586,New,1,20
20201205,11576602.4389743015,73517,Apparel,1,48
20201205,11576602.4389743015,73517,Apparel,1,48
20201215,1162127.7258009994,223503,Drinkware,1,108
20201215,1162127.7258009994,223503,Apparel,1,108
20201215,1162127.7258009994,223503,Apparel,1,108
20201112,1163427.9837807307,381326,Apparel,1,29
20201201,1164842.6741102569,409777,Accessories,1,271
20201201,1164842.6741102569,409777,Apparel,2,271
20201201,1164842.6741102569,409777,Shop by Brand,2,271
20201201,1164842.6741102569,409777,Bags,1,271
20201201,1164842.6741102569,409777,Stationery,1,271
20201201,1164842.6741102569,409777,New,2,271
20201201,1164842.6741102569,409777,Apparel,1,271
20201201,1164842.6741102569,409777,Apparel,1,271
20201201,1164842.6741102569,409777,Office,1,271
20201117,1165995.5956787568,601947,Apparel,1,79
20201117,1165995.5956787568,601947,Apparel,1,79
20201215,11677998.3685150844,832874,Drinkware,1,20
20201215,11677998.3685150844,832874,Electronics Accessories,1,20
20201116,11704860.5685851852,654130,Lifestyle,1,14
20201215,11739180.5119503910,490978,Apparel,1,61
20201215,11739180.5119503910,490978,Apparel,1,61
20201203,11751524.1233943964,168489,Apparel,1,73
20201203,11751524.1233943964,168489,Uncategorized Items,1,73
20201203,11751524.1233943964,168489,Stationery,1,73
20201203,11766732.8000293665,378262,Apparel,1,66
20201203,11766732.8000293665,378262,Apparel,1,66
20201203,11766732.8000293665,378262,Apparel,1,66
20201203,11766732.8000293665,378262,Apparel,1,66
20201204,11804455.8043636728,584595,Apparel,1,14
20201231,1181671929.7227404022,428726,Apparel,1,79
20201231,1181671929.7227404022,428726,Apparel,1,79
20201211,1186702.7722664257,809646,Drinkware,1,13
20201109,1189643.6653312879,(not set),Campus Collection,1,46
20201109,1189643.6653312879,(not set),Apparel,1,46
20201109,1189643.6653312879,(not set),Clearance,1,46
20201109,1189643.6653312879,(not set),Drinkware,1,46
20201223,11903760.9274306860,9620,Apparel,1,49
20201223,11903760.9274306860,9620,Bags,1,49
20201223,11903760.9274306860,9620,Apparel,1,49
20201201,1191134210.2761732740,174748,Uncategorized Items,1,44
20201130,1192137.7038531452,517126,Apparel,1,53
20201130,1192137.7038531452,517126,,2,53
20201219,11945447.0918586260,195492,Campus Collection,1,7
20201106,11963630.4081960728,(not set),New,1,50
20201106,11963630.4081960728,(not set),Apparel,1,50
20201106,11963630.4081960728,(not set),Apparel,1,50
20201228,11963630.4081960728,910585,Drinkware,1,35
20201228,11963630.4081960728,910585,Bags,1,35
20201111,1197596.6971314265,33930,Clearance,1,32
20201111,1197596.6971314265,33930,New,1,32
20201111,1197596.6971314265,33930,New,2,32
20201113,1197596.6971314265,648478,Accessories,4,112
20201113,1197596.6971314265,648478,Drinkware,4,112
20201113,1197596.6971314265,648478,New,4,112
20201209,120213587.8623308554,50978,New,2,38
20201209,120213587.8623308554,50978,New,1,38
20201111,1202924.2970944481,631331,New,1,8
20201111,1202924.2970944481,631331,Google,1,8
20201111,1202924.2970944481,631331,Accessories,1,8
20201113,1204621.8982188321,923925,Apparel,1,28
20201113,1204621.8982188321,923925,Apparel,1,28
20201117,1207697.7765216065,251826,Apparel,1,17
20201210,1213730.9590306741,501153,Lifestyle,2,21
20201123,12140400.0943472141,52667,New,2,16
20201123,12140400.0943472141,52667,New,2,16
20201128,12152291.1519358530,12132,Clearance,1,165
20201128,12152291.1519358530,12132,Campus Collection,1,165
20201128,12152291.1519358530,12132,Campus Collection,1,165
20201128,12152291.1519358530,12132,Campus Collection,1,165
20201128,12152291.1519358530,12132,Apparel,1,165
20201128,12152291.1519358530,12132,New,1,165
20201128,12152291.1519358530,12132,Clearance,1,165
20201128,12152291.1519358530,12132,Apparel,1,165
20201128,12152291.1519358530,12132,,2,165
20201128,12152291.1519358530,12132,Notebooks & Journals,1,165
20201128,12152291.1519358530,12132,Notebooks & Journals,1,165
20201128,12152291.1519358530,12132,Campus Collection,1,165
20201128,12152291.1519358530,12132,Apparel,1,165
20201127,12174342.2198928658,731127,Lifestyle,1,189
20201127,12174342.2198928658,731127,Accessories,1,189
20201127,12174342.2198928658,731127,Accessories,1,189
20201127,12174342.2198928658,731127,Apparel,1,189
20201127,12174342.2198928658,731127,Apparel,1,189
20201127,12174342.2198928658,731127,Lifestyle,2,189
20201127,12174342.2198928658,731127,Bags,1,189
20201127,12174342.2198928658,731127,Bags,1,189
20201205,1219636.7573278529,502403,Office,1,37
20201205,1219636.7573278529,502403,,2,37
20201205,1219636.7573278529,502403,Apparel,2,37
20201205,1219636.7573278529,502403,Lifestyle,1,37
20201208,1219636.7573278529,775080,Apparel,2,32
20201208,1219636.7573278529,775080,Office,1,32
20201208,1219636.7573278529,775080,Lifestyle,1,32
20201205,1219636.7573278529,834901,Lifestyle,1,33
20201205,1219636.7573278529,834901,Office,1,33
20201205,1219636.7573278529,834901,Apparel,1,33
20201225,12213703.3562085871,213153,Uncategorized Items,1,44
20201107,1226476.1714273543,(not set),Apparel,1,144
20201107,1226476.1714273543,(not set),Apparel,2,144
20201222,12289461.3486454330,998362,Apparel,1,48
20201107,12291446.3815334458,(not set),Apparel,1,220
20201107,12291446.3815334458,(not set),Apparel,1,220
20201107,12291446.3815334458,(not set),,2,220
20201107,12291446.3815334458,(not set),Apparel,1,220
20201107,12291446.3815334458,(not set),Apparel,1,220
20201107,12291446.3815334458,(not set),Apparel,1,220
20201107,12291446.3815334458,(not set),Apparel,1,220
20201107,12291446.3815334458,(not set),,2,220
20201107,12291446.3815334458,(not set),Apparel,1,182
20201107,12291446.3815334458,(not set),Apparel,1,182
20201107,12291446.3815334458,(not set),Apparel,1,182
20201107,12291446.3815334458,(not set),Apparel,1,182
20201107,12291446.3815334458,(not set),Apparel,1,182
20201118,12291446.3815334458,205482,Office,1,41
20201118,12291446.3815334458,205482,Apparel,1,41
20201118,12291446.3815334458,205482,Accessories,1,41
20201118,12291446.3815334458,205482,Bags,1,41
20201118,12291446.3815334458,205482,Drinkware,1,41
20201117,12291446.3815334458,328131,New,1,203
20201117,12291446.3815334458,328131,Apparel,1,203
20201117,12291446.3815334458,328131,Accessories,1,203
20201117,12291446.3815334458,328131,Apparel,1,203
20201117,12291446.3815334458,328131,New,1,203
20201117,12291446.3815334458,328131,Apparel,1,203
20201117,12291446.3815334458,328131,Accessories,1,203
20201120,12291446.3815334458,597612,Apparel,1,55
20201120,12291446.3815334458,597612,Apparel,1,55
20201113,12306432.7939489449,979165,Stationery,100,1170
20201113,12306432.7939489449,979165,Bags,75,1170
20201113,12306432.7939489449,979165,Fun,75,1170
20201113,12306432.7939489449,979165,Google,75,1170
20201113,12306432.7939489449,979165,Office,75,1170
20201211,12340605.6061903393,812053,Accessories,1,48
20201211,12340605.6061903393,812053,Apparel,1,48
20201118,12344534.0893063989,102088,Apparel,2,115
20201118,12344534.0893063989,102088,Apparel,1,115
20201118,12344534.0893063989,102088,,1,115
20201118,12344534.0893063989,102088,Apparel,1,115
20201118,12344534.0893063989,102088,Apparel,1,115
20201124,1236268.2863374901,882092,Clearance,1,153
20201124,1236268.2863374901,882092,New,1,153
20201124,1236268.2863374901,882092,Bags,1,153
20201124,1236268.2863374901,882092,Uncategorized Items,1,153
20201124,1236268.2863374901,882092,Bags,1,153
20201124,1236268.2863374901,882092,Apparel,1,153
20201124,1236268.2863374901,882092,Bags,2,153
20201116,12370832.6369217133,565733,Uncategorized Items,1,30
20201116,12370832.6369217133,565733,New,1,30
20201126,12381181.9705732116,384411,Apparel,1,32
20201126,12381181.9705732116,384411,Accessories,1,32
20201208,12411444.0410367159,919028,Apparel,1,204
20201208,12411444.0410367159,919028,Uncategorized Items,1,204
20201208,12411444.0410367159,919028,Apparel,1,204
20201208,12411444.0410367159,919028,Bags,1,204
20201208,12411444.0410367159,919028,Apparel,1,204
20201208,12411444.0410367159,919028,Apparel,1,204
20201208,12411444.0410367159,919028,Apparel,1,204
20201204,12422651.1912052672,(not set),(not set),NA,0
20201203,12423250.3788580907,512542,New,1,44
20201203,12423250.3788580907,512542,New,1,44
20201203,12423250.3788580907,512542,Apparel,1,44
20201111,12425101.9463695702,(not set),Shop by Brand,1,40
20201111,12425101.9463695702,(not set),Drinkware,1,40
20201124,1243316.4074408289,993596,Apparel,1,62
20201124,1243316.4074408289,993596,Small Goods,1,62
20201124,1243316.4074408289,993596,New,1,62
20201124,1243316.4074408289,993596,Notebooks & Journals,1,62
20201124,1243316.4074408289,993596,New,1,62
20201223,1245203.1205410719,117755,Apparel,1,75
20201223,1245203.1205410719,117755,New,1,75
20201216,1245203.1205410719,234213,New,1,75
20201216,1245203.1205410719,234213,Uncategorized Items,1,75
20201216,1245203.1205410719,286657,Apparel,1,72
20201216,1245203.1205410719,286657,Apparel,1,72
20201223,1245203.1205410719,574807,Uncategorized Items,1,55
20201117,12453465.5603334682,155281,Apparel,1,24
20201111,12485307.5806877734,(not set),Apparel,1,54
20201111,12485307.5806877734,(not set),New,1,54
20201111,12485307.5806877734,(not set),Uncategorized Items,1,54
20201112,12485307.5806877734,570459,New,1,54
20201112,12485307.5806877734,570459,Apparel,1,54
20201112,12485307.5806877734,570459,Uncategorized Items,1,54
20201203,1254234.7247356243,401945,Apparel,1,16
20201110,12557240.6917222125,(not set),Apparel,1,80
20201110,12557240.6917222125,(not set),Apparel,1,80
20201110,12557240.6917222125,(not set),Campus Collection,4,80
20201103,1257911.6384484937,(not set),Drinkware,1,22
20201103,1257911.6384484937,(not set),New,1,22
20201217,12635392.6392715364,855099,Lifestyle,1,13
20201217,1269503.0307049017,178528,Shop by Brand,1,14
20201216,1269503.0307049017,244254,Shop by Brand,1,14
20201217,1269503.0307049017,24685,Shop by Brand,1,14
20201217,1269503.0307049017,607975,Shop by Brand,1,14
20201217,1269503.0307049017,631567,Shop by Brand,1,14
20201217,1269503.0307049017,703069,Shop by Brand,1,14
20201215,1270026.4390167050,131437,Clearance,1,44
20201215,1270026.4390167050,131437,Clearance,1,44
20201215,1270026.4390167050,131437,Drinkware,1,44
20201215,1270026.4390167050,131437,Office,1,44
20201215,1270026.4390167050,131437,Clearance,1,44
20201215,1270026.4390167050,131437,Writing Instruments,1,44
20201107,1270280.9040724429,(not set),Accessories,1,10
20201129,12720798.7319314400,814829,Apparel,1,13
20201227,1279595.7348368743,881281,Apparel,1,16
20201116,1279990.2790569705,294206,Apparel,1,406
20201116,1279990.2790569705,294206,Bags,1,406
20201116,1279990.2790569705,294206,Apparel,1,406
20201116,1279990.2790569705,294206,Bags,1,406
20201116,1279990.2790569705,294206,Apparel,1,406
20201116,1279990.2790569705,294206,Bags,1,406
20201117,1279990.2790569705,436341,Apparel,1,126
20201117,1279990.2790569705,436341,Apparel,1,126
20201211,1280111349.1479378569,817172,Apparel,1,66
20201211,1280111349.1479378569,817172,Clearance,1,66
20201211,1280111349.1479378569,817172,Apparel,1,66
20201211,1280111349.1479378569,817172,Drinkware,1,66
20201104,12801942.0744878035,(not set),Office,1,60
20201104,12801942.0744878035,(not set),Shop by Brand,1,60
20201104,12801942.0744878035,(not set),Uncategorized Items,1,60
20201104,12801942.0744878035,(not set),Uncategorized Items,1,60
20201104,12801942.0744878035,(not set),Apparel,1,60
20201104,12801942.0744878035,(not set),Apparel,1,60
20201104,12801942.0744878035,(not set),Uncategorized Items,1,60
20201104,12801942.0744878035,(not set),Drinkware,1,60
20201130,12813365.2129427856,608589,Apparel,1,27
20201130,12813365.2129427856,608589,Campus Collection,2,27
20201218,12852776.3686074468,303948,Writing Instruments,2,193
20201218,12852776.3686074468,303948,Shop by Brand,1,193
20201218,12852776.3686074468,303948,Apparel,1,193
20201218,12852776.3686074468,303948,Apparel,1,193
20201218,12852776.3686074468,303948,Writing Instruments,2,193
20201218,12852776.3686074468,303948,Drinkware,4,193
20201218,12852776.3686074468,303948,Writing Instruments,2,193
20201218,12852776.3686074468,303948,New,3,193
20201218,12852776.3686074468,303948,Apparel,1,193
20201117,12877939.3694492500,495508,Apparel,1,61
20201117,12877939.3694492500,495508,,2,61
20201117,12877939.3694492500,495508,Uncategorized Items,1,61
20201202,12887118.8383244818,173118,Apparel,1,44
20201224,12910142.0755638588,815938,Shop by Brand,1,59
20201224,12910142.0755638588,815938,Shop by Brand,1,59
20201213,12916310.0404298738,100953,Campus Collection,1,227
20201213,12916310.0404298738,100953,Shop by Brand,1,227
20201213,12916310.0404298738,100953,Clearance,2,227
20201213,12916310.0404298738,100953,Office,1,227
20201213,12916310.0404298738,100953,Apparel,1,227
20201213,12916310.0404298738,100953,Small Goods,1,227
20201213,12916310.0404298738,100953,Bags,1,227
20201213,12916310.0404298738,100953,New,1,227
20201213,12916310.0404298738,100953,New,1,227
20201213,12916310.0404298738,100953,New,1,227
20201213,12916310.0404298738,100953,Campus Collection,1,227
20201213,12916310.0404298738,100953,Campus Collection,1,227
20201213,12916310.0404298738,100953,Campus Collection,1,227
20201213,12916310.0404298738,100953,,2,227
20201213,12916310.0404298738,100953,Campus Collection,1,227
20201213,12916310.0404298738,100953,New,1,227
20201213,12916310.0404298738,100953,Campus Collection,1,227
20201213,12916310.0404298738,100953,Campus Collection,1,227
20201213,12916310.0404298738,100953,Apparel,1,227
20201213,12916310.0404298738,100953,Campus Collection,1,227
20201215,12918996.0504047773,454385,Bags,1,83
